ID,Job,Route,Direction,Stop,Date,Scheduled,Actual,Different,Status
62637,1703,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at East-West Hwy,2021-02-01 00:00:00,1970-01-01 09:09:00,1970-01-01 09:09:42,-00:00:42,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,College Park Metro Station - Bus Bay T8,2021-02-01 00:00:00,1970-01-01 09:17:00,1970-01-01 09:17:52,-00:00:52,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at Lakeland Rd,2021-02-01 00:00:00,1970-01-01 09:21:00,1970-01-01 09:24:36,-00:03:36,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,Ikea at Bus Bay 3,2021-02-01 00:00:00,1970-01-01 09:35:00,1970-01-01 09:47:32,-00:12:32,late
62637,1703,Route 17 (Route 1 Ride),Southbound,Ikea at Bus Bay 3,2021-02-01 00:00:00,1970-01-01 09:45:00,1970-01-01 09:47:32,-00:02:32,ontime
62637,1703,Route 17 (Route 1 Ride),Southbound,Baltimore Ave at Lakeland Rd,2021-02-01 00:00:00,1970-01-01 10:00:00,1970-01-01 09:56:22,1970-01-01 00:03:38,early
62637,1703,Route 17 (Route 1 Ride),Southbound,College Park Metro Station - Bus Bay T8,2021-02-01 00:00:00,1970-01-01 10:04:00,1970-01-01 10:02:00,1970-01-01 00:02:00,early
62637,1703,Route 17 (Route 1 Ride),Southbound,Baltimore Ave at East-West Hwy,2021-02-01 00:00:00,1970-01-01 10:11:00,1970-01-01 10:09:57,1970-01-01 00:01:02,early
62637,1703,Route 17 (Route 1 Ride),Southbound,Rhode Island Ave at County Service Building - SB,2021-02-01 00:00:00,1970-01-01 10:15:00,1970-01-01 10:14:30,1970-01-01 00:00:30,early
62637,1703,Route 17 (Route 1 Ride),Southbound,Mt Rainier Terminal - Arrival,2021-02-01 00:00:00,1970-01-01 10:21:00,1970-01-01 10:19:51,1970-01-01 00:01:08,early
62637,1703,Route 17 (Route 1 Ride),Northbound,Rhode Island (US RTE 1) at Mount Rainer Terminal,2021-02-01 00:00:00,1970-01-01 10:30:00,1970-01-01 10:33:34,-00:03:34,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,Rhode Island Ave at County Service Building - NB,2021-02-01 00:00:00,1970-01-01 10:36:00,1970-01-01 10:36:59,-00:00:59,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at East-West Hwy,2021-02-01 00:00:00,1970-01-01 10:39:00,1970-01-01 10:40:23,-00:01:23,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,College Park Metro Station - Bus Bay T8,2021-02-01 00:00:00,1970-01-01 10:47:00,1970-01-01 10:45:43,1970-01-01 00:01:17,early
62637,1703,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at Lakeland Rd,2021-02-01 00:00:00,1970-01-01 10:51:00,1970-01-01 10:51:32,-00:00:32,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,Ikea at Bus Bay 3,2021-02-01 00:00:00,1970-01-01 11:05:00,1970-01-01 11:15:58,-00:10:58,late
62637,1703,Route 17 (Route 1 Ride),Southbound,Ikea at Bus Bay 3,2021-02-01 00:00:00,1970-01-01 11:15:00,1970-01-01 11:16:08,-00:01:08,ontime
62637,1703,Route 17 (Route 1 Ride),Southbound,Baltimore Ave at Lakeland Rd,2021-02-01 00:00:00,1970-01-01 11:30:00,1970-01-01 11:27:06,1970-01-01 00:02:53,early
62637,1703,Route 17 (Route 1 Ride),Southbound,College Park Metro Station - Bus Bay T8,2021-02-01 00:00:00,1970-01-01 11:34:00,1970-01-01 11:36:58,-00:02:58,ontime
62637,1703,Route 17 (Route 1 Ride),Southbound,Baltimore Ave at East-West Hwy,2021-02-01 00:00:00,1970-01-01 11:41:00,1970-01-01 11:44:56,-00:03:56,ontime
62637,1703,Route 17 (Route 1 Ride),Southbound,Rhode Island Ave at County Service Building - SB,2021-02-01 00:00:00,1970-01-01 11:45:00,1970-01-01 11:48:24,-00:03:24,ontime
62637,1703,Route 17 (Route 1 Ride),Southbound,Mt Rainier Terminal - Arrival,2021-02-01 00:00:00,1970-01-01 11:51:00,1970-01-01 11:53:57,-00:02:57,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,Rhode Island (US RTE 1) at Mount Rainer Terminal,2021-02-01 00:00:00,1970-01-01 12:00:00,1970-01-01 12:02:01,-00:02:01,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,Rhode Island Ave at County Service Building - NB,2021-02-01 00:00:00,1970-01-01 12:06:00,1970-01-01 12:06:17,-00:00:17,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at East-West Hwy,2021-02-01 00:00:00,1970-01-01 12:09:00,1970-01-01 12:09:50,-00:00:50,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,College Park Metro Station - Bus Bay T8,2021-02-01 00:00:00,1970-01-01 12:17:00,1970-01-01 12:15:39,1970-01-01 00:01:21,early
62637,1703,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at Lakeland Rd,2021-02-01 00:00:00,1970-01-01 12:21:00,1970-01-01 12:21:56,-00:00:56,ontime
62637,1703,Route 17 (Route 1 Ride),Northbound,Ikea at Bus Bay 3,2021-02-01 00:00:00,1970-01-01 12:35:00,1970-01-01 12:30:04,1970-01-01 00:04:55,early
62637,1803R,Route 18,Southbound,Hamilton St at 38th St,2021-02-01 00:00:00,1970-01-01 14:52:00,1970-01-01 14:55:37,-00:03:37,ontime
62637,1803R,Route 18,Southbound,Bladensburg Rd at 38th St,2021-02-01 00:00:00,1970-01-01 14:59:00,1970-01-01 15:00:34,-00:01:34,ontime
62637,1803R,Route 18,Southbound,Cheverly Metrorail Station Bay D,2021-02-01 00:00:00,1970-01-01 15:14:00,1970-01-01 15:10:43,1970-01-01 00:03:17,early
62637,1803R,Route 18,Southbound,Columbia Park Rd at Marshall Pl,2021-02-01 00:00:00,1970-01-01 15:21:00,1970-01-01 15:14:47,1970-01-01 00:06:12,early
62637,1803R,Route 18,Southbound,Addison Rd Metrorail - Arrival,2021-02-01 00:00:00,1970-01-01 15:34:00,1970-01-01 15:26:39,1970-01-01 00:07:20,early
62637,1803R,Route 18,Northbound,Columbia Park Rd at Marshall Pl,2021-02-01 00:00:00,1970-01-01 16:14:00,1970-01-01 16:17:55,-00:03:55,ontime
62637,1803R,Route 18,Northbound,Cheverly Metrorail Station Bay D,2021-02-01 00:00:00,1970-01-01 16:21:00,1970-01-01 16:22:51,-00:01:51,ontime
62637,1803R,Route 18,Northbound,Bladensburg Rd at 38th St,2021-02-01 00:00:00,1970-01-01 16:37:00,1970-01-01 16:34:20,1970-01-01 00:02:40,early
62637,1803R,Route 18,Northbound,Hamilton St at 38th St,2021-02-01 00:00:00,1970-01-01 16:43:00,1970-01-01 16:39:58,1970-01-01 00:03:01,early
62637,1803R,Route 18,Northbound,East-West Hwy at Prince George's Mall Ent.,2021-02-01 00:00:00,1970-01-01 16:49:00,1970-01-01 16:43:53,1970-01-01 00:05:06,early
62637,1803R,Route 18,Northbound,23rd Ave at Lewisdale Dr,2021-02-01 00:00:00,1970-01-01 16:57:00,1970-01-01 16:50:15,1970-01-01 00:06:44,early
62637,1803R,Route 18,Northbound,Takoma Langley Park Transit Center Bus Bay B (hidden arrival),2021-02-01 00:00:00,1970-01-01 17:05:00,1970-01-01 17:01:39,1970-01-01 00:03:20,early
62637,1803R,Route 18,Southbound,Takoma Langley Park Transit Center Bus Bay B,2021-02-01 00:00:00,1970-01-01 17:30:00,1970-01-01 17:32:39,-00:02:39,ontime
62637,1803R,Route 18,Southbound,23rd Ave at Lewisdale Dr,2021-02-01 00:00:00,1970-01-01 17:37:00,1970-01-01 17:44:27,-00:07:27,late
62637,1803R,Route 18,Southbound,PG Plaza,2021-02-01 00:00:00,1970-01-01 17:45:00,1970-01-01 17:54:32,-00:09:32,late
62637,1803R,Route 18,Southbound,Hamilton St at 38th St,2021-02-01 00:00:00,1970-01-01 17:52:00,1970-01-01 17:58:52,-00:06:52,ontime
62637,1803R,Route 18,Southbound,Bladensburg Rd at 38th St,2021-02-01 00:00:00,1970-01-01 17:59:00,1970-01-01 18:06:25,-00:07:25,late
62637,1803R,Route 18,Southbound,Cheverly Metrorail Station Bay D,2021-02-01 00:00:00,1970-01-01 18:14:00,1970-01-01 18:22:17,-00:08:17,late
62637,1803R,Route 18,Southbound,Columbia Park Rd at Marshall Pl,2021-02-01 00:00:00,1970-01-01 18:21:00,1970-01-01 18:27:25,-00:06:25,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Iverson Mall,2021-02-01 00:00:00,1970-01-01 06:07:00,1970-01-01 06:11:58,-00:04:58,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Temple Hill Rd at St Barnabas Rd,2021-02-01 00:00:00,1970-01-01 06:13:00,1970-01-01 06:18:42,-00:05:42,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Manor at Victoria Park,2021-02-01 00:00:00,1970-01-01 06:14:00,1970-01-01 06:20:33,-00:06:33,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Brinkley Rd at Temple Hill Rd,2021-02-01 00:00:00,1970-01-01 06:24:00,1970-01-01 06:27:08,-00:03:08,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Old Branch Ave at Allentown Way,2021-02-01 00:00:00,1970-01-01 06:30:00,1970-01-01 06:31:45,-00:01:45,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Old Branch Ave at Coventry Way,2021-02-01 00:00:00,1970-01-01 06:35:00,1970-01-01 06:35:46,-00:00:46,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Branchwood Towers,2021-02-01 00:00:00,1970-01-01 06:48:00,1970-01-01 06:43:45,1970-01-01 00:04:14,early
62621n,3203,Route 32,To Naylor Road Station,Branchwood Towers,2021-02-01 00:00:00,1970-01-01 07:02:00,1970-01-01 07:06:35,-00:04:35,ontime
62621n,3203,Route 32,To Naylor Road Station,Old Branch Ave at Coventry Way,2021-02-01 00:00:00,1970-01-01 07:16:00,1970-01-01 07:15:23,1970-01-01 00:00:36,early
62621n,3203,Route 32,To Naylor Road Station,Old Branch Ave at Allentown Way,2021-02-01 00:00:00,1970-01-01 07:22:00,1970-01-01 07:19:22,1970-01-01 00:02:38,early
62621n,3203,Route 32,To Naylor Road Station,Brinkley Rd at Temple Hill Rd,2021-02-01 00:00:00,1970-01-01 07:28:00,1970-01-01 07:24:20,1970-01-01 00:03:39,early
62621n,3203,Route 32,To Naylor Road Station,Manor at Victoria Park,2021-02-01 00:00:00,1970-01-01 07:37:00,1970-01-01 07:31:17,1970-01-01 00:05:42,early
62621n,3203,Route 32,To Naylor Road Station,Temple Hill Rd at St Barnabas Rd,2021-02-01 00:00:00,1970-01-01 07:39:00,1970-01-01 07:32:39,1970-01-01 00:06:20,early
62621n,3203,Route 32,To Naylor Road Station,Iverson Mall,2021-02-01 00:00:00,1970-01-01 07:44:00,1970-01-01 07:40:33,1970-01-01 00:03:27,early
62621n,3203,Route 32,To Naylor Road Station,Naylor Rd Station Bay H,2021-02-01 00:00:00,1970-01-01 07:52:00,1970-01-01 07:45:04,1970-01-01 00:06:56,early
62621n,3203,Route 32,To Naylor Road Station,Naylor Rd Station Bay H,2021-02-01 00:00:00,1970-01-01 07:52:00,1970-01-01 08:01:38,-00:09:38,late
62621n,3203,Route 32,To Clinton Fringe Lot,Iverson Mall,2021-02-01 00:00:00,1970-01-01 08:07:00,1970-01-01 08:05:07,1970-01-01 00:01:52,early
62621n,3203,Route 32,To Clinton Fringe Lot,Temple Hill Rd at St Barnabas Rd,2021-02-01 00:00:00,1970-01-01 08:13:00,1970-01-01 08:13:38,-00:00:38,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Manor at Victoria Park,2021-02-01 00:00:00,1970-01-01 08:14:00,1970-01-01 08:14:55,-00:00:55,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Brinkley Rd at Temple Hill Rd,2021-02-01 00:00:00,1970-01-01 08:24:00,1970-01-01 08:26:56,-00:02:56,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Old Branch Ave at Allentown Way,2021-02-01 00:00:00,1970-01-01 08:30:00,1970-01-01 08:31:55,-00:01:55,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Old Branch Ave at Coventry Way,2021-02-01 00:00:00,1970-01-01 08:35:00,1970-01-01 08:35:19,-00:00:19,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Branchwood Towers,2021-02-01 00:00:00,1970-01-01 08:48:00,1970-01-01 08:42:13,1970-01-01 00:05:46,early
62621n,3203,Route 32,To Naylor Road Station,Branchwood Towers,2021-02-01 00:00:00,1970-01-01 09:02:00,1970-01-01 09:06:04,-00:04:04,ontime
62621n,3203,Route 32,To Naylor Road Station,Old Branch Ave at Coventry Way,2021-02-01 00:00:00,1970-01-01 09:16:00,1970-01-01 09:13:19,1970-01-01 00:02:41,early
62621n,3203,Route 32,To Naylor Road Station,Old Branch Ave at Allentown Way,2021-02-01 00:00:00,1970-01-01 09:22:00,1970-01-01 09:20:38,1970-01-01 00:01:22,early
62621n,3203,Route 32,To Naylor Road Station,Brinkley Rd at Temple Hill Rd,2021-02-01 00:00:00,1970-01-01 09:28:00,1970-01-01 09:25:37,1970-01-01 00:02:23,early
62621n,3203,Route 32,To Naylor Road Station,Manor at Victoria Park,2021-02-01 00:00:00,1970-01-01 09:37:00,1970-01-01 09:30:42,1970-01-01 00:06:17,early
62621n,3203,Route 32,To Naylor Road Station,Temple Hill Rd at St Barnabas Rd,2021-02-01 00:00:00,1970-01-01 09:39:00,1970-01-01 09:32:00,1970-01-01 00:07:00,early
62621n,3203,Route 32,To Naylor Road Station,Iverson Mall,2021-02-01 00:00:00,1970-01-01 09:44:00,1970-01-01 09:40:03,1970-01-01 00:03:56,early
62621n,3203,Route 32,To Naylor Road Station,Naylor Rd Station Bay H,2021-02-01 00:00:00,1970-01-01 09:52:00,1970-01-01 09:46:16,1970-01-01 00:05:44,early
62621n,3203,Route 32,To Naylor Road Station,Naylor Rd Station Bay H,2021-02-01 00:00:00,1970-01-01 09:52:00,1970-01-01 10:02:20,-00:10:20,late
62621n,3203,Route 32,To Clinton Fringe Lot,Naylor Rd Station Bay H,2021-02-01 00:00:00,1970-01-01 10:00:00,1970-01-01 10:04:06,-00:04:06,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Iverson Mall,2021-02-01 00:00:00,1970-01-01 10:07:00,1970-01-01 10:07:24,-00:00:24,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Temple Hill Rd at St Barnabas Rd,2021-02-01 00:00:00,1970-01-01 10:13:00,1970-01-01 10:14:54,-00:01:54,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Manor at Victoria Park,2021-02-01 00:00:00,1970-01-01 10:14:00,1970-01-01 10:15:56,-00:01:56,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Brinkley Rd at Temple Hill Rd,2021-02-01 00:00:00,1970-01-01 10:24:00,1970-01-01 10:22:34,1970-01-01 00:01:26,early
62621n,3203,Route 32,To Clinton Fringe Lot,Old Branch Ave at Allentown Way,2021-02-01 00:00:00,1970-01-01 10:30:00,1970-01-01 10:30:41,-00:00:41,ontime
62621n,3203,Route 32,To Clinton Fringe Lot,Old Branch Ave at Coventry Way,2021-02-01 00:00:00,1970-01-01 10:35:00,1970-01-01 10:34:38,1970-01-01 00:00:22,early
62621n,3203,Route 32,To Clinton Fringe Lot,Branchwood Towers,2021-02-01 00:00:00,1970-01-01 10:48:00,1970-01-01 10:42:49,1970-01-01 00:05:10,early
62621n,3203,Route 32,To Naylor Road Station,Branchwood Towers,2021-02-01 00:00:00,1970-01-01 11:02:00,1970-01-01 11:05:52,-00:03:52,ontime
62621n,3203,Route 32,To Naylor Road Station,Old Branch Ave at Coventry Way,2021-02-01 00:00:00,1970-01-01 11:16:00,1970-01-01 11:15:59,1970-01-01 00:00:00,early
62621n,3203,Route 32,To Naylor Road Station,Old Branch Ave at Allentown Way,2021-02-01 00:00:00,1970-01-01 11:22:00,1970-01-01 11:19:49,1970-01-01 00:02:11,early
62621n,3203,Route 32,To Naylor Road Station,Brinkley Rd at Temple Hill Rd,2021-02-01 00:00:00,1970-01-01 11:28:00,1970-01-01 11:24:01,1970-01-01 00:03:58,early
62621n,3203,Route 32,To Naylor Road Station,Manor at Victoria Park,2021-02-01 00:00:00,1970-01-01 11:37:00,1970-01-01 11:29:52,1970-01-01 00:07:07,early
62621n,3203,Route 32,To Naylor Road Station,Temple Hill Rd at St Barnabas Rd,2021-02-01 00:00:00,1970-01-01 11:39:00,1970-01-01 11:30:46,1970-01-01 00:08:14,early
62621n,3203,Route 32,To Naylor Road Station,Iverson Mall,2021-02-01 00:00:00,1970-01-01 11:44:00,1970-01-01 11:39:29,1970-01-01 00:04:30,early
62621n,3203,Route 32,To Naylor Road Station,Naylor Rd Station Bay H,2021-02-01 00:00:00,1970-01-01 11:52:00,1970-01-01 11:44:16,1970-01-01 00:07:44,early
62621n,3602R,Route 36,Northbound,Matapeake Business Dr at Target Store,2021-02-01 00:00:00,1970-01-01 14:15:00,1970-01-01 14:18:31,-00:03:31,ontime
62621n,3602R,Route 36,Northbound,Brandywine Rd & Gwynn Park High School,2021-02-01 00:00:00,1970-01-01 14:23:00,1970-01-01 14:22:38,1970-01-01 00:00:21,early
62621n,3602R,Route 36,Northbound,Brandywine Rd at Groveton Dr,2021-02-01 00:00:00,1970-01-01 14:31:00,1970-01-01 14:28:56,1970-01-01 00:02:04,early
62621n,3602R,Route 36,Northbound,Brandywine Road @ Surrats Road,2021-02-01 00:00:00,1970-01-01 14:37:00,1970-01-01 14:31:57,1970-01-01 00:05:02,early
62621n,3602R,Route 36,Northbound,Clinton Fringe Parking Lot,2021-02-01 00:00:00,1970-01-01 14:42:00,1970-01-01 14:37:41,1970-01-01 00:04:18,early
62622n,1602,Route 16,Southbound,New Carrollton Station - Arrival,2021-02-01 00:00:00,1970-01-01 10:18:00,1970-01-01 10:15:38,1970-01-01 00:02:21,early
62622n,1602,Route 16,Northbound,New Carrollton Station,2021-02-01 00:00:00,1970-01-01 10:30:00,1970-01-01 10:16:35,1970-01-01 00:13:25,early
62622n,1602,Route 16,Southbound,Doctors Community Hospital,2021-02-01 00:00:00,1970-01-01 10:01:00,1970-01-01 10:28:57,-00:27:57,late
62622n,1602,Route 16,Northbound,Greenbelt Metro Station (Arrival),2021-02-01 00:00:00,1970-01-01 11:17:00,1970-01-01 11:03:18,1970-01-01 00:13:41,early
62622n,1602,Route 16,Northbound,Greenbelt Metro Station (Arrival),2021-02-01 00:00:00,1970-01-01 13:17:00,1970-01-01 13:04:58,1970-01-01 00:12:02,early
62622n,1601R,Route 16,Northbound,New Carrollton Station,2021-02-01 00:00:00,1970-01-01 14:00:00,1970-01-01 14:10:24,-00:10:24,late
62622n,1601R,Route 16,Northbound,Riverdale Rd at Carrollton Mall,2021-02-01 00:00:00,1970-01-01 14:05:00,1970-01-01 14:14:09,-00:09:09,late
62622n,1601R,Route 16,Northbound,Lamont Dr at Donoghue Dr,2021-02-01 00:00:00,1970-01-01 14:11:00,1970-01-01 14:19:14,-00:08:14,late
62622n,1601R,Route 16,Northbound,Doctors Community Hospital,2021-02-01 00:00:00,1970-01-01 14:16:00,1970-01-01 14:22:52,-00:06:52,ontime
62622n,1601R,Route 16,Northbound,Hanover Pkwy at Ora Glen Dr,2021-02-01 00:00:00,1970-01-01 14:22:00,1970-01-01 14:28:37,-00:06:37,ontime
62622n,1601R,Route 16,Northbound,57th Ave at Berwyn Rd,2021-02-01 00:00:00,1970-01-01 14:36:00,1970-01-01 14:39:57,-00:03:57,ontime
62622n,1601R,Route 16,Northbound,Beltway Plaza Shopping Center,2021-02-01 00:00:00,1970-01-01 14:39:00,1970-01-01 14:45:52,-00:06:52,ontime
62622n,1601R,Route 16,Northbound,Greenbelt Metro Station (Arrival),2021-02-01 00:00:00,1970-01-01 14:47:00,1970-01-01 14:53:06,-00:06:06,ontime
62622n,1601R,Route 16,Southbound,Greenbelt Metro Station Bus Bay A,2021-02-01 00:00:00,1970-01-01 15:00:00,1970-01-01 15:05:20,-00:05:20,ontime
62622n,1601R,Route 16,Southbound,Cherrywood Ln at Greenbelt Rd (MD. RTE. 193),2021-02-01 00:00:00,1970-01-01 15:09:00,1970-01-01 15:15:42,-00:06:42,ontime
62622n,1601R,Route 16,Southbound,57th Ave at Berwyn Rd,2021-02-01 00:00:00,1970-01-01 15:12:00,1970-01-01 15:20:33,-00:08:33,late
