ID,Job,Route,Direction,Stop,Date,Scheduled,Actual,Different,Status
Vehicle: 62616,3602R,Route 36,Northbound,Brandywine Road @ Surrats Road,2021-02-25 00:00:00,1970-01-01 17:37:00,1970-01-01 17:43:26,-00:06:26,ontime
Vehicle: 62616,3602R,Route 36,Southbound,Brandywine Road at Surrats Road,2021-02-25 00:00:00,1970-01-01 18:05:00,1970-01-01 18:20:05,-00:15:05,late
Vehicle: 62616,3602R,Route 36,Southbound,Brandywine Rd at Groveton Dr,2021-02-25 00:00:00,1970-01-01 18:10:00,1970-01-01 18:25:20,-00:15:20,late
Vehicle: 62616,3602R,Route 36,Southbound,Brandywine Rd & Gwynn Park High School,2021-02-25 00:00:00,1970-01-01 18:19:00,1970-01-01 18:33:02,-00:14:02,late
Vehicle: 62616,3602R,Route 36,Southbound,Timothy Branch Dr at Safeway Ent,2021-02-25 00:00:00,1970-01-01 18:26:00,1970-01-01 18:40:30,-00:14:30,late
Vehicle: 62616,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62616,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62620n,Vehicle: 62620n,,,,2021-02-25 00:00:00,,,,
,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62620n,2002,Route 20,Eastbound,Marlboro Pike at Melwood Mall,2021-02-25 00:00:00,1970-01-01 06:58:00,1970-01-01 07:04:30,-00:06:30,ontime
Vehicle: 62620n,2002,Route 20,Eastbound,Old Marlboro Pike at Roblee Dr,2021-02-25 00:00:00,1970-01-01 07:06:00,1970-01-01 07:10:04,-00:04:04,ontime
Vehicle: 62620n,2002,Route 20,Eastbound,Old Marlboro Pike at John Rogers Blvd,2021-02-25 00:00:00,1970-01-01 07:15:00,1970-01-01 07:17:13,-00:02:13,ontime
Vehicle: 62620n,2002,Route 20,Eastbound,Courthouse,2021-02-25 00:00:00,1970-01-01 07:19:00,1970-01-01 07:21:35,-00:02:35,ontime
Vehicle: 62620n,2002,Route 20,Eastbound,CAB - Arrival,2021-02-25 00:00:00,1970-01-01 07:20:00,1970-01-01 07:23:04,-00:03:04,ontime
Vehicle: 62620n,1302,Route 13,Loop A,County Service Building,2021-02-25 00:00:00,1970-01-01 13:07:00,1970-01-01 13:16:24,-00:09:24,late
Vehicle: 62620n,1302,Route 13,Loop A,Hamilton St at 38th Ave,2021-02-25 00:00:00,1970-01-01 13:12:00,1970-01-01 13:21:15,-00:09:15,late
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station - Arrival,2021-02-25 00:00:00,1970-01-01 13:17:00,1970-01-01 13:26:14,-00:09:14,late
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station,2021-02-25 00:00:00,1970-01-01 13:30:00,1970-01-01 13:34:46,-00:04:46,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Ager Rd at Nicholson,2021-02-25 00:00:00,1970-01-01 13:32:00,1970-01-01 13:36:01,-00:04:01,ontime
Vehicle: 62620n,1302,Route 13,Loop A,PG Plaza Station,2021-02-25 00:00:00,1970-01-01 13:39:00,1970-01-01 13:47:07,-00:08:07,late
Vehicle: 62620n,1302,Route 13,Loop A,Belcrest Rd at 6505 Belcrest Rd,2021-02-25 00:00:00,1970-01-01 13:43:00,1970-01-01 13:50:29,-00:07:29,late
Vehicle: 62620n,1302,Route 13,Loop A,42nd Ave at Oglethorpe St,2021-02-25 00:00:00,1970-01-01 13:48:00,1970-01-01 13:59:43,-00:11:43,late
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station - Arrival,2021-02-25 00:00:00,1970-01-01 14:02:00,1970-01-01 14:10:56,-00:08:56,late
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station,2021-02-25 00:00:00,1970-01-01 14:15:00,1970-01-01 14:18:46,-00:03:46,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Ager Rd at Nicholson,2021-02-25 00:00:00,1970-01-01 14:17:00,1970-01-01 14:20:46,-00:03:46,ontime
Vehicle: 62620n,1302,Route 13,Loop A,PG Plaza Station,2021-02-25 00:00:00,1970-01-01 14:24:00,1970-01-01 14:29:14,-00:05:14,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Belcrest Rd at 6505 Belcrest Rd,2021-02-25 00:00:00,1970-01-01 14:28:00,1970-01-01 14:32:44,-00:04:44,ontime
Vehicle: 62620n,1302,Route 13,Loop A,42nd Ave at Oglethorpe St,2021-02-25 00:00:00,1970-01-01 14:33:00,1970-01-01 14:42:49,-00:09:49,late
Vehicle: 62620n,1302,Route 13,Loop A,County Service Building,2021-02-25 00:00:00,1970-01-01 14:37:00,1970-01-01 14:46:09,-00:09:09,late
Vehicle: 62620n,1302,Route 13,Loop A,Hamilton St at 38th Ave,2021-02-25 00:00:00,1970-01-01 14:42:00,1970-01-01 14:51:49,-00:09:49,late
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station - Arrival,2021-02-25 00:00:00,1970-01-01 14:47:00,1970-01-01 14:55:19,-00:08:19,late
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station,2021-02-25 00:00:00,1970-01-01 15:00:00,1970-01-01 15:05:25,-00:05:25,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Ager Rd at Nicholson,2021-02-25 00:00:00,1970-01-01 15:02:00,1970-01-01 15:06:53,-00:04:53,ontime
Vehicle: 62620n,1302,Route 13,Loop A,PG Plaza Station,2021-02-25 00:00:00,1970-01-01 15:09:00,1970-01-01 15:14:50,-00:05:50,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Belcrest Rd at 6505 Belcrest Rd,2021-02-25 00:00:00,1970-01-01 15:13:00,1970-01-01 15:17:58,-00:04:58,ontime
Vehicle: 62620n,1302,Route 13,Loop A,42nd Ave at Oglethorpe St,2021-02-25 00:00:00,1970-01-01 15:18:00,1970-01-01 15:26:23,-00:08:23,late
Vehicle: 62620n,1302,Route 13,Loop A,Hamilton St at 38th Ave,2021-02-25 00:00:00,1970-01-01 15:27:00,1970-01-01 15:31:50,-00:04:50,ontime
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station - Arrival,2021-02-25 00:00:00,1970-01-01 15:32:00,1970-01-01 15:36:32,-00:04:32,ontime
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station,2021-02-25 00:00:00,1970-01-01 15:45:00,1970-01-01 15:45:48,-00:00:48,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Ager Rd at Nicholson,2021-02-25 00:00:00,1970-01-01 15:47:00,1970-01-01 15:47:29,-00:00:29,ontime
Vehicle: 62620n,1302,Route 13,Loop A,PG Plaza Station,2021-02-25 00:00:00,1970-01-01 15:54:00,1970-01-01 15:59:20,-00:05:20,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Belcrest Rd at 6505 Belcrest Rd,2021-02-25 00:00:00,1970-01-01 15:58:00,1970-01-01 16:02:56,-00:04:56,ontime
Vehicle: 62620n,1302,Route 13,Loop A,42nd Ave at Oglethorpe St,2021-02-25 00:00:00,1970-01-01 16:03:00,1970-01-01 16:11:33,-00:08:33,late
Vehicle: 62620n,1302,Route 13,Loop A,Hamilton St at 38th Ave,2021-02-25 00:00:00,1970-01-01 16:12:00,1970-01-01 16:16:49,-00:04:49,ontime
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station - Arrival,2021-02-25 00:00:00,1970-01-01 16:17:00,1970-01-01 16:22:08,-00:05:08,ontime
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station,2021-02-25 00:00:00,1970-01-01 16:30:00,1970-01-01 16:29:18,1970-01-01 00:00:42,early
Vehicle: 62620n,1302,Route 13,Loop A,Ager Rd at Nicholson,2021-02-25 00:00:00,1970-01-01 16:32:00,1970-01-01 16:32:40,-00:00:40,ontime
Vehicle: 62620n,1302,Route 13,Loop A,PG Plaza Station,2021-02-25 00:00:00,1970-01-01 16:39:00,1970-01-01 16:42:06,-00:03:06,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Belcrest Rd at 6505 Belcrest Rd,2021-02-25 00:00:00,1970-01-01 16:43:00,1970-01-01 16:45:14,-00:02:14,ontime
Vehicle: 62620n,1302,Route 13,Loop A,42nd Ave at Oglethorpe St,2021-02-25 00:00:00,1970-01-01 16:48:00,1970-01-01 16:53:40,-00:05:40,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Hamilton St at 38th Ave,2021-02-25 00:00:00,1970-01-01 16:57:00,1970-01-01 16:59:42,-00:02:42,ontime
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station - Arrival,2021-02-25 00:00:00,1970-01-01 17:02:00,1970-01-01 17:03:46,-00:01:46,ontime
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station,2021-02-25 00:00:00,1970-01-01 17:15:00,1970-01-01 17:17:27,-00:02:27,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Ager Rd at Nicholson,2021-02-25 00:00:00,1970-01-01 17:17:00,1970-01-01 17:19:32,-00:02:32,ontime
Vehicle: 62620n,1302,Route 13,Loop A,PG Plaza Station,2021-02-25 00:00:00,1970-01-01 17:24:00,1970-01-01 17:32:06,-00:08:06,late
Vehicle: 62620n,1302,Route 13,Loop A,Belcrest Rd at 6505 Belcrest Rd,2021-02-25 00:00:00,1970-01-01 17:28:00,1970-01-01 17:35:59,-00:07:59,late
Vehicle: 62620n,1302,Route 13,Loop A,42nd Ave at Oglethorpe St,2021-02-25 00:00:00,1970-01-01 17:33:00,1970-01-01 17:45:25,-00:12:25,late
Vehicle: 62620n,1302,Route 13,Loop A,Hamilton St at 38th Ave,2021-02-25 00:00:00,1970-01-01 17:42:00,1970-01-01 17:50:40,-00:08:40,late
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station - Arrival,2021-02-25 00:00:00,1970-01-01 17:47:00,1970-01-01 17:55:00,-00:08:00,late
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station,2021-02-25 00:00:00,1970-01-01 18:00:00,1970-01-01 18:03:32,-00:03:32,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Ager Rd at Nicholson,2021-02-25 00:00:00,1970-01-01 18:02:00,1970-01-01 18:05:46,-00:03:46,ontime
Vehicle: 62620n,1302,Route 13,Loop A,PG Plaza Station,2021-02-25 00:00:00,1970-01-01 18:09:00,1970-01-01 18:14:26,-00:05:26,ontime
Vehicle: 62620n,1302,Route 13,Loop A,Belcrest Rd at 6505 Belcrest Rd,2021-02-25 00:00:00,1970-01-01 18:13:00,1970-01-01 18:21:03,-00:08:03,late
Vehicle: 62620n,1302,Route 13,Loop A,42nd Ave at Oglethorpe St,2021-02-25 00:00:00,1970-01-01 18:18:00,1970-01-01 18:30:20,-00:12:20,late
Vehicle: 62620n,1302,Route 13,Loop A,County Service Building,2021-02-25 00:00:00,1970-01-01 18:22:00,1970-01-01 18:34:23,-00:12:23,late
Vehicle: 62620n,1302,Route 13,Loop A,Hamilton St at 38th Ave,2021-02-25 00:00:00,1970-01-01 18:27:00,1970-01-01 18:39:28,-00:12:28,late
Vehicle: 62620n,1302,Route 13,Loop A,West Hyattsville Station - Arrival,2021-02-25 00:00:00,1970-01-01 18:32:00,1970-01-01 18:43:31,-00:11:31,late
Vehicle: 62620n,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62620n,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62621n,Vehicle: 62621n,,,,2021-02-25 00:00:00,,,,
,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62621n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Hampton Park Boulevard at Steeplechase,2021-02-25 00:00:00,1970-01-01 15:39:00,1970-01-01 15:44:16,-00:05:16,ontime
Vehicle: 62621n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Campus Way South at College Station Dr (PGCC),2021-02-25 00:00:00,1970-01-01 15:54:00,1970-01-01 15:58:47,-00:04:47,ontime
Vehicle: 62621n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Motor Vehicle Administration,2021-02-25 00:00:00,1970-01-01 15:58:00,1970-01-01 16:02:17,-00:04:17,ontime
Vehicle: 62621n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Largo Town Center Station,2021-02-25 00:00:00,1970-01-01 16:08:00,1970-01-01 16:16:28,-00:08:28,late
Vehicle: 62621n,2604R,Route 26,To Morgan Blvd Metro Center,Largo Town Center Station,2021-02-25 00:00:00,1970-01-01 16:30:00,1970-01-01 16:16:28,1970-01-01 00:13:31,early
Vehicle: 62621n,2604R,Route 26,To Morgan Blvd Metro Center,Largo Town Center Station,2021-02-25 00:00:00,1970-01-01 16:30:00,1970-01-01 16:36:44,-00:06:44,ontime
Vehicle: 62621n,2604R,Route 26,To Morgan Blvd Metro Center,Motor Vehicle Administration,2021-02-25 00:00:00,1970-01-01 16:38:00,1970-01-01 16:46:19,-00:08:19,late
Vehicle: 62621n,2604R,Route 26,To Morgan Blvd Metro Center,Campus Way South at College Station Dr (PGCC),2021-02-25 00:00:00,1970-01-01 16:43:00,1970-01-01 16:50:53,-00:07:53,late
Vehicle: 62621n,2604R,Route 26,To Morgan Blvd Metro Center,Hampton Park Boulevard at Steeplechase,2021-02-25 00:00:00,1970-01-01 16:58:00,1970-01-01 17:07:36,-00:09:36,late
Vehicle: 62621n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Hampton Park Boulevard at Steeplechase,2021-02-25 00:00:00,1970-01-01 17:39:00,1970-01-01 17:48:10,-00:09:10,late
Vehicle: 62621n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Campus Way South at College Station Dr (PGCC),2021-02-25 00:00:00,1970-01-01 17:54:00,1970-01-01 17:59:16,-00:05:16,ontime
Vehicle: 62621n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Motor Vehicle Administration,2021-02-25 00:00:00,1970-01-01 17:58:00,1970-01-01 18:01:21,-00:03:21,ontime
Vehicle: 62621n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Largo Town Center Station,2021-02-25 00:00:00,1970-01-01 18:08:00,1970-01-01 18:12:29,-00:04:29,ontime
Vehicle: 62621n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Largo Town Center Station,2021-02-25 00:00:00,1970-01-01 18:08:00,1970-01-01 18:38:18,-00:30:18,late
Vehicle: 62621n,2604R,Route 26,To Morgan Blvd Metro Center,Largo Town Center Station,2021-02-25 00:00:00,1970-01-01 18:30:00,1970-01-01 18:38:18,-00:08:18,late
Vehicle: 62621n,2604R,Route 26,To Morgan Blvd Metro Center,Motor Vehicle Administration,2021-02-25 00:00:00,1970-01-01 18:38:00,1970-01-01 18:45:44,-00:07:44,late
Vehicle: 62621n,2604R,Route 26,To Morgan Blvd Metro Center,Campus Way South at College Station Dr (PGCC),2021-02-25 00:00:00,1970-01-01 18:43:00,1970-01-01 18:49:57,-00:06:57,ontime
Vehicle: 62621n,2604R,Route 26,To Morgan Blvd Metro Center,Hampton Park Boulevard at Steeplechase,2021-02-25 00:00:00,1970-01-01 18:58:00,1970-01-01 19:02:50,-00:04:50,ontime
Vehicle: 62621n,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62621n,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62622n,Vehicle: 62622n,,,,2021-02-25 00:00:00,,,,
,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,College Park Metro Station - Bus Bay T8,2021-02-25 00:00:00,1970-01-01 15:19:00,1970-01-01 15:25:51,-00:06:51,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,Baltimore Ave at East-West Hwy,2021-02-25 00:00:00,1970-01-01 15:26:00,1970-01-01 15:36:23,-00:10:23,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,Rhode Island Ave at County Service Building - SB,2021-02-25 00:00:00,1970-01-01 15:30:00,1970-01-01 15:42:14,-00:12:14,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,Mt Rainier Terminal - Arrival,2021-02-25 00:00:00,1970-01-01 15:36:00,1970-01-01 16:03:22,-00:27:22,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,Rhode Island (US RTE 1) at Mount Rainer Terminal,2021-02-25 00:00:00,1970-01-01 16:00:00,1970-01-01 16:03:22,-00:03:22,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,Rhode Island Ave at County Service Building - NB,2021-02-25 00:00:00,1970-01-01 16:06:00,1970-01-01 16:08:16,-00:02:16,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at East-West Hwy,2021-02-25 00:00:00,1970-01-01 16:09:00,1970-01-01 16:15:28,-00:06:28,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,College Park Metro Station - Bus Bay T8,2021-02-25 00:00:00,1970-01-01 16:17:00,1970-01-01 16:23:24,-00:06:24,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at Lakeland Rd,2021-02-25 00:00:00,1970-01-01 16:21:00,1970-01-01 16:29:55,-00:08:55,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,Ikea at Bus Bay 3,2021-02-25 00:00:00,1970-01-01 16:35:00,1970-01-01 17:06:58,-00:31:58,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,Ikea at Bus Bay 3,2021-02-25 00:00:00,1970-01-01 17:00:00,1970-01-01 17:07:01,-00:07:01,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,Baltimore Ave at Lakeland Rd,2021-02-25 00:00:00,1970-01-01 17:15:00,1970-01-01 17:19:37,-00:04:37,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,College Park Metro Station - Bus Bay T8,2021-02-25 00:00:00,1970-01-01 17:19:00,1970-01-01 17:28:21,-00:09:21,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,Baltimore Ave at East-West Hwy,2021-02-25 00:00:00,1970-01-01 17:26:00,1970-01-01 17:36:56,-00:10:56,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,Rhode Island Ave at County Service Building - SB,2021-02-25 00:00:00,1970-01-01 17:30:00,1970-01-01 17:42:12,-00:12:12,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Southbound,Mt Rainier Terminal - Arrival,2021-02-25 00:00:00,1970-01-01 17:36:00,1970-01-01 18:01:02,-00:25:02,late
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,Rhode Island (US RTE 1) at Mount Rainer Terminal,2021-02-25 00:00:00,1970-01-01 18:00:00,1970-01-01 18:01:16,-00:01:16,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,Rhode Island Ave at County Service Building - NB,2021-02-25 00:00:00,1970-01-01 18:06:00,1970-01-01 18:06:04,-00:00:04,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at East-West Hwy,2021-02-25 00:00:00,1970-01-01 18:09:00,1970-01-01 18:12:51,-00:03:51,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,College Park Metro Station - Bus Bay T8,2021-02-25 00:00:00,1970-01-01 18:17:00,1970-01-01 18:20:19,-00:03:19,ontime
Vehicle: 62622n,1701R,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at Lakeland Rd,2021-02-25 00:00:00,1970-01-01 18:21:00,1970-01-01 18:28:59,-00:07:59,late
Vehicle: 62622n,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62622n,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62625,Vehicle: 62625,,,,2021-02-25 00:00:00,,,,
,,,,,2021-02-25 00:00:00,,,,
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,Rhode Island Ave at County Service Building - NB,2021-02-25 00:00:00,1970-01-01 06:37:00,1970-01-01 06:40:30,-00:03:30,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at East-West Hwy,2021-02-25 00:00:00,1970-01-01 06:40:00,1970-01-01 06:44:27,-00:04:27,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,College Park Metro Station - Bus Bay T8,2021-02-25 00:00:00,1970-01-01 06:48:00,1970-01-01 06:52:22,-00:04:22,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at Lakeland Rd,2021-02-25 00:00:00,1970-01-01 06:52:00,1970-01-01 06:58:52,-00:06:52,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,Ikea at Bus Bay 3,2021-02-25 00:00:00,1970-01-01 07:06:00,1970-01-01 07:34:18,-00:28:18,late
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Southbound,Ikea at Bus Bay 3,2021-02-25 00:00:00,1970-01-01 07:30:00,1970-01-01 07:34:31,-00:04:31,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Southbound,Baltimore Ave at Lakeland Rd,2021-02-25 00:00:00,1970-01-01 07:45:00,1970-01-01 07:41:30,1970-01-01 00:03:29,early
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Southbound,College Park Metro Station - Bus Bay T8,2021-02-25 00:00:00,1970-01-01 07:49:00,1970-01-01 07:50:33,-00:01:33,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Southbound,Baltimore Ave at East-West Hwy,2021-02-25 00:00:00,1970-01-01 07:56:00,1970-01-01 07:57:31,-00:01:31,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Southbound,Rhode Island Ave at County Service Building - SB,2021-02-25 00:00:00,1970-01-01 08:00:00,1970-01-01 08:01:13,-00:01:13,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Southbound,Mt Rainier Terminal - Arrival,2021-02-25 00:00:00,1970-01-01 08:06:00,1970-01-01 08:35:19,-00:29:19,late
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,Rhode Island (US RTE 1) at Mount Rainer Terminal,2021-02-25 00:00:00,1970-01-01 08:30:00,1970-01-01 08:35:19,-00:05:19,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,Rhode Island Ave at County Service Building - NB,2021-02-25 00:00:00,1970-01-01 08:37:00,1970-01-01 08:39:00,-00:02:00,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at East-West Hwy,2021-02-25 00:00:00,1970-01-01 08:40:00,1970-01-01 08:44:47,-00:04:47,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,College Park Metro Station - Bus Bay T8,2021-02-25 00:00:00,1970-01-01 08:48:00,1970-01-01 08:52:24,-00:04:24,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,Baltimore Ave at Lakeland Rd,2021-02-25 00:00:00,1970-01-01 08:52:00,1970-01-01 08:58:52,-00:06:52,ontime
Vehicle: 62625,1702,Route 17 (Route 1 Ride),Northbound,Ikea at Bus Bay 3,2021-02-25 00:00:00,1970-01-01 09:06:00,1970-01-01 09:10:26,-00:04:26,ontime
Vehicle: 62625,3004R,Route 30,Southern Maryland Hospital,Southern Maryland Hospital (Hidden Arrival),2021-02-25 00:00:00,1970-01-01 15:11:00,1970-01-01 15:31:11,-00:20:11,late
Vehicle: 62625,3004R,Route 30,To Branch Ave Station,Southern Maryland Hospital,2021-02-25 00:00:00,1970-01-01 15:30:00,1970-01-01 15:31:31,-00:01:31,ontime
Vehicle: 62625,3004R,Route 30,To Branch Ave Station,Clinton Fringe Lot,2021-02-25 00:00:00,1970-01-01 15:36:00,1970-01-01 15:40:56,-00:04:56,ontime
Vehicle: 62625,3004R,Route 30,To Branch Ave Station,Padgett's Corner,2021-02-25 00:00:00,1970-01-01 15:54:00,1970-01-01 16:01:22,-00:07:22,late
Vehicle: 62625,3004R,Route 30,To Branch Ave Station,Old Branch Ave at Allentown Way,2021-02-25 00:00:00,1970-01-01 16:00:00,1970-01-01 16:05:33,-00:05:33,ontime
Vehicle: 62625,3004R,Route 30,To Branch Ave Station,Maxwell Dr at Morris Ave,2021-02-25 00:00:00,1970-01-01 16:04:00,1970-01-01 16:10:00,-00:06:00,ontime
Vehicle: 62625,3004R,Route 30,To Branch Ave Station,Branch Ave Station - Arrival,2021-02-25 00:00:00,1970-01-01 16:10:00,1970-01-01 16:14:07,-00:04:07,ontime
Vehicle: 62625,3004R,Route 30,Southern Maryland Hospital,Branch Ave Station Bus Bay J,2021-02-25 00:00:00,1970-01-01 16:30:00,1970-01-01 16:30:44,-00:00:44,ontime
