ID,Job,Route,Direction,Stop,Date,Scheduled,Actual,Different,Status
Vehicle: 92921n,Vehicle: 65654n,,,,2021-02-04,,,,
Vehicle: 92921n,Job,Route,Direction,Stop,2021-02-04,Scheduled,Actual,,
Vehicle: 92921n,5405R,Route 54,County Courthouse,Largo Rd at Hancock Dr,2021-02-04,1970-01-01 15:08:00,1970-01-01 15:11:22,-00:03:22,ontime
Vehicle: 92921n,5405R,Route 54,County Courthouse,Equestrian Center Lot 1,2021-02-04,1970-01-01 15:22:00,1970-01-01 15:38:01,-00:16:01,late
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,County Courthouse,2021-02-04,1970-01-01 15:30:00,1970-01-01 15:38:01,-00:08:01,late
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,Largo Rd at Black Swan Dr,2021-02-04,1970-01-01 15:42:00,1970-01-01 15:47:01,-00:05:01,ontime
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,Campus Way South at College Station Dr (PGCC),2021-02-04,1970-01-01 15:52:00,1970-01-01 15:51:06,1970-01-01 00:00:53,early
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,Largo Town Center Station,2021-02-04,1970-01-01 16:01:00,1970-01-01 16:07:06,-00:06:06,ontime
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,Brightseat Rd at Opp. Maple Ridge Apts #1,2021-02-04,1970-01-01 16:11:00,1970-01-01 16:18:22,-00:07:22,late
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,New Carrollton Station - Arrival,2021-02-04,1970-01-01 16:23:00,1970-01-01 16:30:44,-00:07:44,late
Vehicle: 92921n,5405R,Route 54,County Courthouse,New Carrollton Station,2021-02-04,1970-01-01 16:30:00,1970-01-01 16:31:46,-00:01:46,ontime
Vehicle: 92921n,5405R,Route 54,County Courthouse,Brightseat Rd at Maple Ridge Apts #1,2021-02-04,1970-01-01 16:42:00,1970-01-01 16:44:30,-00:02:30,ontime
Vehicle: 92921n,5405R,Route 54,County Courthouse,Largo Town Center Station,2021-02-04,1970-01-01 16:52:00,1970-01-01 16:53:58,-00:01:58,ontime
Vehicle: 92921n,5405R,Route 54,County Courthouse,Campus Way South at College Station Dr (PGCC),2021-02-04,1970-01-01 16:57:00,1970-01-01 17:03:36,-00:06:36,ontime
Vehicle: 92921n,5405R,Route 54,County Courthouse,Largo Rd at Hancock Dr,2021-02-04,1970-01-01 17:08:00,1970-01-01 17:07:54,1970-01-01 00:00:06,early
Vehicle: 92921n,5405R,Route 54,County Courthouse,Equestrian Center Lot 1,2021-02-04,1970-01-01 17:22:00,1970-01-01 17:19:25,1970-01-01 00:02:34,early
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,County Courthouse,2021-02-04,1970-01-01 17:30:00,1970-01-01 17:19:25,1970-01-01 00:10:34,early
Vehicle: 92921n,5405R,Route 54,County Courthouse,Equestrian Center Lot 1,2021-02-04,1970-01-01 17:22:00,1970-01-01 17:39:31,-00:17:31,late
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,County Courthouse,2021-02-04,1970-01-01 17:30:00,1970-01-01 17:39:31,-00:09:31,late
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,Largo Rd at Black Swan Dr,2021-02-04,1970-01-01 17:42:00,1970-01-01 17:49:13,-00:07:13,late
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,Campus Way South at College Station Dr (PGCC),2021-02-04,1970-01-01 17:52:00,1970-01-01 17:54:16,-00:02:16,ontime
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,Largo Town Center Station,2021-02-04,1970-01-01 18:01:00,1970-01-01 18:12:49,-00:11:49,late
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,Brightseat Rd at Opp. Maple Ridge Apts #1,2021-02-04,1970-01-01 18:11:00,1970-01-01 18:24:15,-00:13:15,late
Vehicle: 92921n,5405R,Route 54,To New Carrollton Station,New Carrollton Station - Arrival,2021-02-04,1970-01-01 18:23:00,1970-01-01 18:37:30,-00:14:30,late
Vehicle: 92921n,5405R,Route 54,County Courthouse,New Carrollton Station,2021-02-04,1970-01-01 18:30:00,1970-01-01 18:38:07,-00:08:07,late
Vehicle: 92921n,5405R,Route 54,County Courthouse,Brightseat Rd at Maple Ridge Apts #1,2021-02-04,1970-01-01 18:42:00,1970-01-01 18:55:59,-00:13:59,late
Vehicle: 92921n,5405R,Route 54,County Courthouse,Largo Town Center Station,2021-02-04,1970-01-01 18:52:00,1970-01-01 19:04:10,-00:12:10,late
Vehicle: 92921n,5405R,Route 54,County Courthouse,Campus Way South at College Station Dr (PGCC),2021-02-04,1970-01-01 18:57:00,1970-01-01 19:14:38,-00:17:38,late
Vehicle: 92921n,5405R,Route 54,County Courthouse,Largo Rd at Hancock Dr,2021-02-04,1970-01-01 19:08:00,1970-01-01 19:19:28,-00:11:28,late
Vehicle: 92921n,,,,,2021-02-04,,,,
Vehicle: 92921n,,,,,2021-02-04,,,,
Vehicle: 92922n,Vehicle: 65655n,,,,2021-02-04,,,,
Vehicle: 92922n,Job,Route,Direction,Stop,2021-02-04,Scheduled,Actual,,
Vehicle: 92922n,5406,Route 54 Loop A,To Equestrian Center,Judge's Dr at Pratt St,2021-02-04,1970-01-01 13:13:00,1970-01-01 13:43:10,-00:30:10,late
Vehicle: 92922n,5406,Route 54 Loop A,To Equestrian Center,Courthouse,2021-02-04,1970-01-01 13:14:00,1970-01-01 13:44:29,-00:30:29,late
Vehicle: 92922n,5406,Route 54 Loop A,To Equestrian Center,Equestrian Center Lot 3,2021-02-04,1970-01-01 13:16:00,1970-01-01 13:45:51,-00:29:51,late
Vehicle: 92922n,,,,,2021-02-04,,,,
Vehicle: 92922n,,,,,2021-02-04,,,,
Vehicle: 92924n,Vehicle: 65654n,,,,2021-02-04,,,,
Vehicle: 92924n,Job,Route,Direction,Stop,2021-02-04,Scheduled,Actual,,
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Old Branch Ave at Allentown Way - Arrival,2021-02-04,1970-01-01 06:33:00,1970-01-01 07:00:09,-00:27:09,late
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Old Branch Ave at PGCC Skilled Trade Center,2021-02-04,1970-01-01 07:00:00,1970-01-01 07:00:27,-00:00:27,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Padgett's Corner,2021-02-04,1970-01-01 07:05:00,1970-01-01 07:05:59,-00:00:59,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Fisher Rd at Clow Ct,2021-02-04,1970-01-01 07:13:00,1970-01-01 07:15:12,-00:02:12,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 07:18:00,1970-01-01 07:19:59,-00:01:59,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Owens Rd at Wheeler Rd,2021-02-04,1970-01-01 07:22:00,1970-01-01 07:24:09,-00:02:09,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Owens Rd at Irvington St,2021-02-04,1970-01-01 07:27:00,1970-01-01 07:27:00,1970-01-01 00:00:00,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Southern Ave Station Bay E - Arrival,2021-02-04,1970-01-01 07:33:00,1970-01-01 08:01:36,-00:28:36,late
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Southern Ave Station Bay E,2021-02-04,1970-01-01 08:00:00,1970-01-01 08:02:08,-00:02:08,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Owens Rd at Irvington St,2021-02-04,1970-01-01 08:06:00,1970-01-01 08:10:44,-00:04:44,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Owens Rd at Wheeler Rd,2021-02-04,1970-01-01 08:11:00,1970-01-01 08:14:55,-00:03:55,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 08:15:00,1970-01-01 08:18:59,-00:03:59,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Fisher Rd at Clow Ct,2021-02-04,1970-01-01 08:20:00,1970-01-01 08:23:59,-00:03:59,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Padgett's Corner,2021-02-04,1970-01-01 08:28:00,1970-01-01 08:30:21,-00:02:21,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Old Branch Ave at Allentown Way - Arrival,2021-02-04,1970-01-01 08:33:00,1970-01-01 08:59:37,-00:26:37,late
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Old Branch Ave at PGCC Skilled Trade Center,2021-02-04,1970-01-01 09:00:00,1970-01-01 09:00:22,-00:00:22,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Padgett's Corner,2021-02-04,1970-01-01 09:05:00,1970-01-01 09:06:43,-00:01:43,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Fisher Rd at Clow Ct,2021-02-04,1970-01-01 09:13:00,1970-01-01 09:13:24,-00:00:24,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 09:18:00,1970-01-01 09:18:04,-00:00:04,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Owens Rd at Wheeler Rd,2021-02-04,1970-01-01 09:22:00,1970-01-01 09:22:18,-00:00:18,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Owens Rd at Irvington St,2021-02-04,1970-01-01 09:27:00,1970-01-01 09:25:29,1970-01-01 00:01:31,early
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Southern Ave Station Bay E - Arrival,2021-02-04,1970-01-01 09:33:00,1970-01-01 10:02:05,-00:29:05,late
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Southern Ave Station Bay E,2021-02-04,1970-01-01 10:00:00,1970-01-01 10:02:17,-00:02:17,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Owens Rd at Irvington St,2021-02-04,1970-01-01 10:06:00,1970-01-01 10:10:57,-00:04:57,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Owens Rd at Wheeler Rd,2021-02-04,1970-01-01 10:11:00,1970-01-01 10:16:09,-00:05:09,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 10:15:00,1970-01-01 10:20:39,-00:05:39,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Fisher Rd at Clow Ct,2021-02-04,1970-01-01 10:20:00,1970-01-01 10:25:28,-00:05:28,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Padgett's Corner,2021-02-04,1970-01-01 10:28:00,1970-01-01 10:32:21,-00:04:21,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Old Branch Ave at Allentown Way - Arrival,2021-02-04,1970-01-01 10:33:00,1970-01-01 11:00:53,-00:27:53,late
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Old Branch Ave at PGCC Skilled Trade Center,2021-02-04,1970-01-01 11:00:00,1970-01-01 11:00:56,-00:00:56,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Padgett's Corner,2021-02-04,1970-01-01 11:05:00,1970-01-01 11:06:54,-00:01:54,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Fisher Rd at Clow Ct,2021-02-04,1970-01-01 11:13:00,1970-01-01 11:15:09,-00:02:09,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 11:18:00,1970-01-01 11:19:40,-00:01:40,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Owens Rd at Wheeler Rd,2021-02-04,1970-01-01 11:22:00,1970-01-01 11:24:02,-00:02:02,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Owens Rd at Irvington St,2021-02-04,1970-01-01 11:27:00,1970-01-01 11:27:10,-00:00:10,ontime
Vehicle: 92924n,6606,Route 66,To Southern Ave Station,Southern Ave Station Bay E - Arrival,2021-02-04,1970-01-01 11:33:00,1970-01-01 12:02:08,-00:29:08,late
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Southern Ave Station Bay E,2021-02-04,1970-01-01 12:00:00,1970-01-01 12:02:27,-00:02:27,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Owens Rd at Irvington St,2021-02-04,1970-01-01 12:06:00,1970-01-01 12:11:56,-00:05:56,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Owens Rd at Wheeler Rd,2021-02-04,1970-01-01 12:11:00,1970-01-01 12:15:52,-00:04:52,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 12:15:00,1970-01-01 12:20:17,-00:05:17,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Fisher Rd at Clow Ct,2021-02-04,1970-01-01 12:20:00,1970-01-01 12:25:33,-00:05:33,ontime
Vehicle: 92924n,6606,Route 66,To Old Branch and Allentown,Padgett's Corner,2021-02-04,1970-01-01 12:28:00,1970-01-01 12:32:39,-00:04:39,ontime
Vehicle: 92924n,5606R,Route 56,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Largo Town Center Station,2021-02-04,1970-01-01 15:38:00,1970-01-01 16:00:10,-00:22:10,late
Vehicle: 92924n,5606R,Route 56,To Morgan Blvd Metro Center,Largo Town Center Station,2021-02-04,1970-01-01 16:00:00,1970-01-01 16:07:33,-00:07:33,late
Vehicle: 92924n,5606R,Route 56,To Morgan Blvd Metro Center,Motor Vehicle Administration,2021-02-04,1970-01-01 16:08:00,1970-01-01 16:17:45,-00:09:45,late
Vehicle: 92924n,5606R,Route 56,To Morgan Blvd Metro Center,Campus Way South at College Station Dr (PGCC),2021-02-04,1970-01-01 16:13:00,1970-01-01 16:23:30,-00:10:30,late
Vehicle: 92924n,5606R,Route 56,To Morgan Blvd Metro Center,Hampton Park Boulevard at Steeplechase,2021-02-04,1970-01-01 16:28:00,1970-01-01 16:40:54,-00:12:54,late
Vehicle: 92924n,5606R,Route 56,To Morgan Blvd Metro Center,Morgan Blvd Metro Station,2021-02-04,1970-01-01 16:36:00,1970-01-01 17:01:51,-00:25:51,late
Vehicle: 92924n,5606R,Route 56,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Morgan Blvd Metro Station,2021-02-04,1970-01-01 17:00:00,1970-01-01 17:01:54,-00:01:54,ontime
Vehicle: 92924n,5606R,Route 56,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Hampton Park Boulevard at Steeplechase,2021-02-04,1970-01-01 17:09:00,1970-01-01 17:13:52,-00:04:52,ontime
Vehicle: 92924n,5606R,Route 56,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Campus Way South at College Station Dr (PGCC),2021-02-04,1970-01-01 17:24:00,1970-01-01 17:31:30,-00:07:30,late
Vehicle: 92924n,5606R,Route 56,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Motor Vehicle Administration,2021-02-04,1970-01-01 17:28:00,1970-01-01 17:34:14,-00:06:14,ontime
Vehicle: 92924n,5606R,Route 56,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Largo Town Center Station,2021-02-04,1970-01-01 17:38:00,1970-01-01 17:50:02,-00:12:02,late
Vehicle: 92924n,5606R,Route 56,To Morgan Blvd Metro Center,Largo Town Center Station,2021-02-04,1970-01-01 18:00:00,1970-01-01 18:03:16,-00:03:16,ontime
Vehicle: 92924n,5606R,Route 56,To Morgan Blvd Metro Center,Motor Vehicle Administration,2021-02-04,1970-01-01 18:08:00,1970-01-01 18:13:30,-00:05:30,ontime
Vehicle: 92924n,5606R,Route 56,To Morgan Blvd Metro Center,Campus Way South at College Station Dr (PGCC),2021-02-04,1970-01-01 18:13:00,1970-01-01 18:17:57,-00:04:57,ontime
Vehicle: 92924n,5606R,Route 56,To Morgan Blvd Metro Center,Hampton Park Boulevard at Steeplechase,2021-02-04,1970-01-01 18:28:00,1970-01-01 18:36:18,-00:08:18,late
Vehicle: 92924n,,,,,2021-02-04,,,,
Vehicle: 92924n,,,,,2021-02-04,,,,
Vehicle: 92932n,Vehicle: 65665n,,,,2021-02-04,,,,
Vehicle: 92932n,Job,Route,Direction,Stop,2021-02-04,Scheduled,Actual,,
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Old Branch Ave at Coventry Way,2021-02-04,1970-01-01 15:16:00,1970-01-01 15:23:37,-00:07:37,late
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Old Branch Ave at Allentown Way,2021-02-04,1970-01-01 15:22:00,1970-01-01 15:26:36,-00:04:36,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Brinkley Rd at Temple Hill Rd,2021-02-04,1970-01-01 15:28:00,1970-01-01 15:31:25,-00:03:25,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Manor at Victoria Park,2021-02-04,1970-01-01 15:37:00,1970-01-01 15:37:13,-00:00:13,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 15:39:00,1970-01-01 15:38:16,1970-01-01 00:00:43,early
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Iverson Mall,2021-02-04,1970-01-01 15:44:00,1970-01-01 15:45:00,-00:01:00,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Naylor Rd Station Bay H,2021-02-04,1970-01-01 15:52:00,1970-01-01 16:00:21,-00:08:21,late
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Naylor Rd Station Bay H,2021-02-04,1970-01-01 16:00:00,1970-01-01 16:02:42,-00:02:42,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Iverson Mall,2021-02-04,1970-01-01 16:07:00,1970-01-01 16:12:59,-00:05:59,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 16:13:00,1970-01-01 16:20:30,-00:07:30,late
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Manor at Victoria Park,2021-02-04,1970-01-01 16:14:00,1970-01-01 16:22:18,-00:08:18,late
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Brinkley Rd at Temple Hill Rd,2021-02-04,1970-01-01 16:24:00,1970-01-01 16:29:14,-00:05:14,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Old Branch Ave at Allentown Way,2021-02-04,1970-01-01 16:30:00,1970-01-01 16:38:26,-00:08:26,late
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Old Branch Ave at Coventry Way,2021-02-04,1970-01-01 16:35:00,1970-01-01 16:43:16,-00:08:16,late
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Branchwood Towers,2021-02-04,1970-01-01 16:48:00,1970-01-01 16:53:26,-00:05:26,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Clinton Fringe Lot,2021-02-04,1970-01-01 16:52:00,1970-01-01 17:05:23,-00:13:23,late
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Clinton Fringe Lot,2021-02-04,1970-01-01 17:00:00,1970-01-01 17:05:23,-00:05:23,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Branchwood Towers,2021-02-04,1970-01-01 17:02:00,1970-01-01 17:09:56,-00:07:56,late
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Old Branch Ave at Coventry Way,2021-02-04,1970-01-01 17:16:00,1970-01-01 17:22:11,-00:06:11,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Old Branch Ave at Allentown Way,2021-02-04,1970-01-01 17:22:00,1970-01-01 17:26:09,-00:04:09,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Brinkley Rd at Temple Hill Rd,2021-02-04,1970-01-01 17:28:00,1970-01-01 17:32:34,-00:04:34,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Manor at Victoria Park,2021-02-04,1970-01-01 17:37:00,1970-01-01 17:38:08,-00:01:08,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 17:39:00,1970-01-01 17:39:21,-00:00:21,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Iverson Mall,2021-02-04,1970-01-01 17:44:00,1970-01-01 17:46:55,-00:02:55,ontime
Vehicle: 92932n,6506R,Route 65,To Naylor Road Station,Naylor Rd Station Bay H,2021-02-04,1970-01-01 17:52:00,1970-01-01 17:58:40,-00:06:40,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Naylor Rd Station Bay H,2021-02-04,1970-01-01 18:00:00,1970-01-01 18:00:45,-00:00:45,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Iverson Mall,2021-02-04,1970-01-01 18:07:00,1970-01-01 18:12:44,-00:05:44,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Temple Hill Rd at St Barnabas Rd,2021-02-04,1970-01-01 18:13:00,1970-01-01 18:20:58,-00:07:58,late
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Manor at Victoria Park,2021-02-04,1970-01-01 18:14:00,1970-01-01 18:22:13,-00:08:13,late
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Brinkley Rd at Temple Hill Rd,2021-02-04,1970-01-01 18:24:00,1970-01-01 18:29:55,-00:05:55,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Old Branch Ave at Allentown Way,2021-02-04,1970-01-01 18:30:00,1970-01-01 18:34:58,-00:04:58,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Old Branch Ave at Coventry Way,2021-02-04,1970-01-01 18:35:00,1970-01-01 18:39:14,-00:04:14,ontime
Vehicle: 92932n,6506R,Route 65,To Clinton Fringe Lot,Branchwood Towers,2021-02-04,1970-01-01 18:48:00,1970-01-01 18:49:11,-00:01:11,ontime
Vehicle: 92932n,,,,,2021-02-04,,,,
Vehicle: 92932n,,,,,2021-02-04,,,,
Vehicle: 92934n,Vehicle: 65664n,,,,2021-02-04,,,,
Vehicle: 92934n,Job,Route,Direction,Stop,2021-02-04,Scheduled,Actual,,
Vehicle: 92934n,4704,Route 47 (Route 4 Ride),Northbound,Baltimore Ave at East-West Hwy,2021-02-04,1970-01-01 06:10:00,1970-01-01 06:15:16,-00:05:16,ontime
Vehicle: 92934n,4704,Route 47 (Route 4 Ride),Northbound,College Park Metro Station - Bus Bay T8,2021-02-04,1970-01-01 06:18:00,1970-01-01 06:19:39,-00:01:39,ontime
Vehicle: 92934n,4704,Route 47 (Route 4 Ride),Northbound,Baltimore Ave at Lakeland Rd,2021-02-04,1970-01-01 06:22:00,1970-01-01 06:26:20,-00:04:20,ontime
Vehicle: 92934n,4704,Route 47 (Route 4 Ride),Southbound,Baltimore Ave at Lakeland Rd,2021-02-04,1970-01-01 07:15:00,1970-01-01 07:15:26,-00:00:26,ontime
Vehicle: 92934n,4704,Route 47 (Route 4 Ride),Southbound,College Park Metro Station - Bus Bay T8,2021-02-04,1970-01-01 07:19:00,1970-01-01 07:22:02,-00:03:02,ontime
Vehicle: 92934n,4704,Route 47 (Route 4 Ride),Southbound,Baltimore Ave at East-West Hwy,2021-02-04,1970-01-01 07:26:00,1970-01-01 07:27:06,-00:01:06,ontime
Vehicle: 92934n,4704,Route 47 (Route 4 Ride),Southbound,Rhode Island Ave at County Service Building - SB,2021-02-04,1970-01-01 07:30:00,1970-01-01 07:30:11,-00:00:11,ontime
Vehicle: 92934n,4704,Route 47 (Route 4 Ride),Southbound,Mt Rainier Terminal - Arrival,2021-02-04,1970-01-01 07:36:00,1970-01-01 07:35:28,1970-01-01 00:00:31,early
Vehicle: 92934n,4704,Route 47 (Route 4 Ride),Northbound,Rhode Island (US RTE 1) at Mount Rainer Terminal,2021-02-04,1970-01-01 08:00:00,1970-01-01 08:00:55,-00:00:55,ontime
