ID,Job,Route,Direction,Stop,Date,Scheduled,Actual,Different,Status
62616,3502,Route 35,Loop,Oxon Hill Rd at Oxon Hill Fringe Parking Lot,2021-02-02 00:00:00,1970-01-01 10:03:00,1970-01-01 09:58:46,1970-01-01 00:04:13,early
62616,3502,Route 35,Loop,Southern Ave Metro Rail Station at Bus Bay F,2021-02-02 00:00:00,1970-01-01 10:18:00,1970-01-01 10:25:27,-00:07:27,late
62616,3502,Route 35,Loop,Southern Ave Metro Rail Station at Bus Bay F,2021-02-02 00:00:00,1970-01-01 10:30:00,1970-01-01 10:30:14,-00:00:14,ontime
62616,3502,Route 35,Loop,Oxon Hill Fringe Parking Lot Bus Bay B,2021-02-02 00:00:00,1970-01-01 10:44:00,1970-01-01 10:47:49,-00:03:49,ontime
62616,3502,Route 35,Loop,Stars Entrance Gaylord Hotel at National Harbor Blvd,2021-02-02 00:00:00,1970-01-01 10:53:00,1970-01-01 10:55:29,-00:02:29,ontime
62616,3502,Route 35,Loop,Oxon Hill Fringe Parking Lot at Bus Bay F,2021-02-02 00:00:00,1970-01-01 11:03:00,1970-01-01 11:04:12,-00:01:12,ontime
62616,3502,Route 35,Loop,Oxon Hill Rd at 6192 Oxon Hill Rd,2021-02-02 00:00:00,1970-01-01 11:08:00,1970-01-01 11:09:22,-00:01:22,ontime
62616,3502,Route 35,Loop,Padgett's Corner,2021-02-02 00:00:00,1970-01-01 11:36:00,1970-01-01 11:32:09,1970-01-01 00:03:51,early
62616,3502,Route 35,Loop,Oxon Hill Rd at Rivertown Commons(6135),2021-02-02 00:00:00,1970-01-01 11:58:00,1970-01-01 11:49:48,1970-01-01 00:08:12,early
62616,3502,Route 35,Loop,Oxon Hill Rd at Oxon Hill Fringe Parking Lot,2021-02-02 00:00:00,1970-01-01 12:03:00,1970-01-01 11:57:20,1970-01-01 00:05:39,early
62616,3502,Route 35,Loop,Southern Ave Metro Rail Station at Bus Bay F,2021-02-02 00:00:00,1970-01-01 12:30:00,1970-01-01 12:30:18,-00:00:18,ontime
62616,3502,Route 35,Loop,Oxon Hill Fringe Parking Lot Bus Bay B,2021-02-02 00:00:00,1970-01-01 12:44:00,1970-01-01 12:44:55,-00:00:55,ontime
62616,3502,Route 35,Loop,Stars Entrance Gaylord Hotel at National Harbor Blvd,2021-02-02 00:00:00,1970-01-01 12:53:00,1970-01-01 12:51:51,1970-01-01 00:01:09,early
62616,3502,Route 35,Loop,Oxon Hill Fringe Parking Lot at Bus Bay F,2021-02-02 00:00:00,1970-01-01 13:03:00,1970-01-01 12:59:52,1970-01-01 00:03:07,early
62616,3502,Route 35,Loop,Oxon Hill Rd at 6192 Oxon Hill Rd,2021-02-02 00:00:00,1970-01-01 13:08:00,1970-01-01 13:04:34,1970-01-01 00:03:26,early
62616,3502,Route 35,Loop,Padgett's Corner,2021-02-02 00:00:00,1970-01-01 13:36:00,1970-01-01 13:28:56,1970-01-01 00:07:04,early
62616,3502,Route 35,Loop,Oxon Hill Rd at Rivertown Commons(6135),2021-02-02 00:00:00,1970-01-01 13:58:00,1970-01-01 13:50:01,1970-01-01 00:07:58,early
62616,3502,Route 35,Loop,Oxon Hill Rd at Oxon Hill Fringe Parking Lot,2021-02-02 00:00:00,1970-01-01 14:03:00,1970-01-01 13:56:38,1970-01-01 00:06:21,early
62621n,2104R,Route 21,To New Carrollton Station,Brightseat Rd at Opp. Maple Ridge Apts #1,2021-02-02 00:00:00,1970-01-01 17:11:00,1970-01-01 17:11:59,-00:00:59,ontime
62621n,2801R,Route 28,To Campus Way at Grey Gables - Loop A,1400 Merchantile Ln,2021-02-02 00:00:00,1970-01-01 18:58:00,1970-01-01 18:53:59,1970-01-01 00:04:00,early
62622n,3202,Route 32,To Naylor Road Station,Clinton Fringe Lot,2021-02-02 00:00:00,1970-01-01 06:30:00,1970-01-01 06:31:57,-00:01:57,ontime
62622n,3202,Route 32,To Naylor Road Station,Branchwood Towers,2021-02-02 00:00:00,1970-01-01 06:32:00,1970-01-01 06:36:25,-00:04:25,ontime
62622n,3202,Route 32,To Naylor Road Station,Old Branch Ave at Coventry Way,2021-02-02 00:00:00,1970-01-01 06:46:00,1970-01-01 06:50:44,-00:04:44,ontime
62622n,3202,Route 32,To Naylor Road Station,Old Branch Ave at Allentown Way,2021-02-02 00:00:00,1970-01-01 06:52:00,1970-01-01 06:56:24,-00:04:24,ontime
62622n,3202,Route 32,To Naylor Road Station,Brinkley Rd at Temple Hill Rd,2021-02-02 00:00:00,1970-01-01 06:58:00,1970-01-01 07:03:01,-00:05:01,ontime
62622n,3202,Route 32,To Naylor Road Station,Manor at Victoria Park,2021-02-02 00:00:00,1970-01-01 07:07:00,1970-01-01 07:12:53,-00:05:53,ontime
62622n,3202,Route 32,To Naylor Road Station,Temple Hill Rd at St Barnabas Rd,2021-02-02 00:00:00,1970-01-01 07:09:00,1970-01-01 07:14:41,-00:05:41,ontime
62622n,3202,Route 32,To Naylor Road Station,Iverson Mall,2021-02-02 00:00:00,1970-01-01 07:14:00,1970-01-01 07:23:34,-00:09:34,late
62622n,3202,Route 32,To Naylor Road Station,Naylor Rd Station Bay H,2021-02-02 00:00:00,1970-01-01 07:22:00,1970-01-01 07:32:46,-00:10:46,late
62622n,3202,Route 32,To Clinton Fringe Lot,Iverson Mall,2021-02-02 00:00:00,1970-01-01 07:37:00,1970-01-01 07:37:55,-00:00:55,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Temple Hill Rd at St Barnabas Rd,2021-02-02 00:00:00,1970-01-01 07:43:00,1970-01-01 07:46:38,-00:03:38,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Manor at Victoria Park,2021-02-02 00:00:00,1970-01-01 07:44:00,1970-01-01 07:48:25,-00:04:25,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Brinkley Rd at Temple Hill Rd,2021-02-02 00:00:00,1970-01-01 07:54:00,1970-01-01 07:56:39,-00:02:39,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Old Branch Ave at Allentown Way,2021-02-02 00:00:00,1970-01-01 08:00:00,1970-01-01 08:01:58,-00:01:58,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Old Branch Ave at Coventry Way,2021-02-02 00:00:00,1970-01-01 08:05:00,1970-01-01 08:08:30,-00:03:30,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Branchwood Towers,2021-02-02 00:00:00,1970-01-01 08:18:00,1970-01-01 08:18:28,-00:00:28,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Clinton Fringe Lot,2021-02-02 00:00:00,1970-01-01 08:22:00,1970-01-01 08:30:46,-00:08:46,late
62622n,3202,Route 32,To Naylor Road Station,Clinton Fringe Lot,2021-02-02 00:00:00,1970-01-01 08:30:00,1970-01-01 08:31:23,-00:01:23,ontime
62622n,3202,Route 32,To Naylor Road Station,Branchwood Towers,2021-02-02 00:00:00,1970-01-01 08:32:00,1970-01-01 08:36:45,-00:04:45,ontime
62622n,3202,Route 32,To Naylor Road Station,Old Branch Ave at Coventry Way,2021-02-02 00:00:00,1970-01-01 08:46:00,1970-01-01 08:47:54,-00:01:54,ontime
62622n,3202,Route 32,To Naylor Road Station,Old Branch Ave at Allentown Way,2021-02-02 00:00:00,1970-01-01 08:52:00,1970-01-01 08:52:36,-00:00:36,ontime
62622n,3202,Route 32,To Naylor Road Station,Brinkley Rd at Temple Hill Rd,2021-02-02 00:00:00,1970-01-01 08:58:00,1970-01-01 08:58:35,-00:00:35,ontime
62622n,3202,Route 32,To Naylor Road Station,Manor at Victoria Park,2021-02-02 00:00:00,1970-01-01 09:07:00,1970-01-01 09:08:47,-00:01:47,ontime
62622n,3202,Route 32,To Naylor Road Station,Temple Hill Rd at St Barnabas Rd,2021-02-02 00:00:00,1970-01-01 09:09:00,1970-01-01 09:09:17,-00:00:17,ontime
62622n,3202,Route 32,To Naylor Road Station,Iverson Mall,2021-02-02 00:00:00,1970-01-01 09:14:00,1970-01-01 09:17:50,-00:03:50,ontime
62622n,3202,Route 32,To Naylor Road Station,Naylor Rd Station Bay H,2021-02-02 00:00:00,1970-01-01 09:22:00,1970-01-01 09:27:23,-00:05:23,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Iverson Mall,2021-02-02 00:00:00,1970-01-01 09:37:00,1970-01-01 09:33:38,1970-01-01 00:03:22,early
62622n,3202,Route 32,To Clinton Fringe Lot,Temple Hill Rd at St Barnabas Rd,2021-02-02 00:00:00,1970-01-01 09:43:00,1970-01-01 09:44:59,-00:01:59,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Manor at Victoria Park,2021-02-02 00:00:00,1970-01-01 09:44:00,1970-01-01 09:45:22,-00:01:22,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Brinkley Rd at Temple Hill Rd,2021-02-02 00:00:00,1970-01-01 09:54:00,1970-01-01 09:56:34,-00:02:34,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Old Branch Ave at Allentown Way,2021-02-02 00:00:00,1970-01-01 10:00:00,1970-01-01 10:02:01,-00:02:01,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Old Branch Ave at Coventry Way,2021-02-02 00:00:00,1970-01-01 10:05:00,1970-01-01 10:05:27,-00:00:27,ontime
62622n,3202,Route 32,To Clinton Fringe Lot,Branchwood Towers,2021-02-02 00:00:00,1970-01-01 10:18:00,1970-01-01 10:18:51,-00:00:51,ontime
62622n,2604R,Route 26,To Largo Metro Station via Campus Way N/Woodmore Towne Center - Loop B,Largo Town Center Station,2021-02-02 00:00:00,1970-01-01 18:08:00,1970-01-01 18:33:04,-00:25:04,late
62622n,2604R,Route 26,To Morgan Blvd Metro Center,Largo Town Center Station,2021-02-02 00:00:00,1970-01-01 18:30:00,1970-01-01 18:33:04,-00:03:04,ontime
62622n,2604R,Route 26,To Morgan Blvd Metro Center,Motor Vehicle Administration,2021-02-02 00:00:00,1970-01-01 18:38:00,1970-01-01 18:40:52,-00:02:52,ontime
62622n,2604R,Route 26,To Morgan Blvd Metro Center,Campus Way South at College Station Dr (PGCC),2021-02-02 00:00:00,1970-01-01 18:43:00,1970-01-01 18:44:55,-00:01:55,ontime
62622n,2604R,Route 26,To Morgan Blvd Metro Center,Hampton Park Boulevard at Steeplechase,2021-02-02 00:00:00,1970-01-01 18:58:00,1970-01-01 18:58:25,-00:00:25,ontime
62634n,1804,Route 18,Southbound,23rd Ave at Lewisdale Dr,2021-02-02 00:00:00,1970-01-01 06:07:00,1970-01-01 06:16:27,-00:09:27,late
62634n,1804,Route 18,Southbound,PG Plaza,2021-02-02 00:00:00,1970-01-01 06:15:00,1970-01-01 06:24:05,-00:09:05,late
62634n,1804,Route 18,Southbound,Hamilton St at 38th St,2021-02-02 00:00:00,1970-01-01 06:22:00,1970-01-01 06:28:51,-00:06:51,ontime
62634n,1804,Route 18,Southbound,Bladensburg Rd at 38th St,2021-02-02 00:00:00,1970-01-01 06:29:00,1970-01-01 06:35:43,-00:06:43,ontime
62634n,1804,Route 18,Southbound,Cheverly Metrorail Station Bay D,2021-02-02 00:00:00,1970-01-01 06:44:00,1970-01-01 06:49:28,-00:05:28,ontime
62634n,1804,Route 18,Southbound,Columbia Park Rd at Marshall Pl,2021-02-02 00:00:00,1970-01-01 06:51:00,1970-01-01 06:55:34,-00:04:34,ontime
62634n,1804,Route 18,Southbound,Addison Rd Metrorail - Arrival,2021-02-02 00:00:00,1970-01-01 07:04:00,1970-01-01 07:10:58,-00:06:58,ontime
62634n,1804,Route 18,Southbound,Addison Rd Metrorail - Arrival,2021-02-02 00:00:00,1970-01-01 07:04:00,1970-01-01 07:16:55,-00:12:55,late
62634n,1804,Route 18,Northbound,Addison Rd Metrorail Station,2021-02-02 00:00:00,1970-01-01 07:30:00,1970-01-01 07:34:52,-00:04:52,ontime
62634n,1804,Route 18,Northbound,Columbia Park Rd at Marshall Pl,2021-02-02 00:00:00,1970-01-01 07:44:00,1970-01-01 07:49:26,-00:05:26,ontime
62634n,1804,Route 18,Northbound,Cheverly Metrorail Station Bay D,2021-02-02 00:00:00,1970-01-01 07:51:00,1970-01-01 07:54:33,-00:03:33,ontime
62634n,1804,Route 18,Northbound,Bladensburg Rd at 38th St,2021-02-02 00:00:00,1970-01-01 08:07:00,1970-01-01 08:09:43,-00:02:43,ontime
62634n,1804,Route 18,Northbound,Hamilton St at 38th St,2021-02-02 00:00:00,1970-01-01 08:13:00,1970-01-01 08:15:13,-00:02:13,ontime
62634n,1804,Route 18,Northbound,East-West Hwy at Prince George's Mall Ent.,2021-02-02 00:00:00,1970-01-01 08:19:00,1970-01-01 08:20:54,-00:01:54,ontime
62634n,1804,Route 18,Northbound,23rd Ave at Lewisdale Dr,2021-02-02 00:00:00,1970-01-01 08:27:00,1970-01-01 08:29:03,-00:02:03,ontime
62634n,1804,Route 18,Northbound,Takoma Langley Park Transit Center Bus Bay B (hidden arrival),2021-02-02 00:00:00,1970-01-01 08:35:00,1970-01-01 09:04:20,-00:29:20,late
62634n,1804,Route 18,Southbound,Takoma Langley Park Transit Center Bus Bay B,2021-02-02 00:00:00,1970-01-01 09:00:00,1970-01-01 09:06:20,-00:06:20,ontime
62634n,1804,Route 18,Southbound,23rd Ave at Lewisdale Dr,2021-02-02 00:00:00,1970-01-01 09:07:00,1970-01-01 09:14:13,-00:07:13,late
62634n,1804,Route 18,Southbound,PG Plaza,2021-02-02 00:00:00,1970-01-01 09:15:00,1970-01-01 09:21:18,-00:06:18,ontime
62634n,1804,Route 18,Southbound,Hamilton St at 38th St,2021-02-02 00:00:00,1970-01-01 09:22:00,1970-01-01 09:26:10,-00:04:10,ontime
62634n,1804,Route 18,Southbound,Bladensburg Rd at 38th St,2021-02-02 00:00:00,1970-01-01 09:29:00,1970-01-01 09:32:25,-00:03:25,ontime
62634n,1804,Route 18,Southbound,Cheverly Metrorail Station Bay D,2021-02-02 00:00:00,1970-01-01 09:44:00,1970-01-01 09:47:21,-00:03:21,ontime
62634n,1804,Route 18,Southbound,Columbia Park Rd at Marshall Pl,2021-02-02 00:00:00,1970-01-01 09:51:00,1970-01-01 09:52:43,-00:01:43,ontime
62634n,1804,Route 18,Southbound,Addison Rd Metrorail - Arrival,2021-02-02 00:00:00,1970-01-01 10:04:00,1970-01-01 10:34:17,-00:30:17,late
62634n,1804,Route 18,Northbound,Addison Rd Metrorail Station,2021-02-02 00:00:00,1970-01-01 10:30:00,1970-01-01 10:35:00,-00:05:00,ontime
62634n,1804,Route 18,Northbound,Columbia Park Rd at Marshall Pl,2021-02-02 00:00:00,1970-01-01 10:44:00,1970-01-01 10:49:49,-00:05:49,ontime
62634n,1804,Route 18,Northbound,Cheverly Metrorail Station Bay D,2021-02-02 00:00:00,1970-01-01 10:51:00,1970-01-01 10:54:27,-00:03:27,ontime
62634n,1804,Route 18,Northbound,Bladensburg Rd at 38th St,2021-02-02 00:00:00,1970-01-01 11:07:00,1970-01-01 11:07:09,-00:00:09,ontime
62634n,1804,Route 18,Northbound,Hamilton St at 38th St,2021-02-02 00:00:00,1970-01-01 11:13:00,1970-01-01 11:14:18,-00:01:18,ontime
62634n,1804,Route 18,Northbound,East-West Hwy at Prince George's Mall Ent.,2021-02-02 00:00:00,1970-01-01 11:19:00,1970-01-01 11:19:21,-00:00:21,ontime
62634n,1804,Route 18,Northbound,23rd Ave at Lewisdale Dr,2021-02-02 00:00:00,1970-01-01 11:27:00,1970-01-01 11:27:03,-00:00:03,ontime
62634n,1804,Route 18,Northbound,Takoma Langley Park Transit Center Bus Bay B (hidden arrival),2021-02-02 00:00:00,1970-01-01 11:35:00,1970-01-01 11:37:20,-00:02:20,ontime
62634n,1804,Route 18,Southbound,Takoma Langley Park Transit Center Bus Bay B,2021-02-02 00:00:00,1970-01-01 12:00:00,1970-01-01 12:05:14,-00:05:14,ontime
62634n,1804,Route 18,Southbound,23rd Ave at Lewisdale Dr,2021-02-02 00:00:00,1970-01-01 12:07:00,1970-01-01 12:13:58,-00:06:58,ontime
62634n,1804,Route 18,Southbound,PG Plaza,2021-02-02 00:00:00,1970-01-01 12:15:00,1970-01-01 12:23:12,-00:08:12,late
62634n,1804,Route 18,Southbound,Hamilton St at 38th St,2021-02-02 00:00:00,1970-01-01 12:22:00,1970-01-01 12:28:16,-00:06:16,ontime
62634n,1804,Route 18,Southbound,Bladensburg Rd at 38th St,2021-02-02 00:00:00,1970-01-01 12:29:00,1970-01-01 12:34:08,-00:05:08,ontime
62634n,1804,Route 18,Southbound,Cheverly Metrorail Station Bay D,2021-02-02 00:00:00,1970-01-01 12:44:00,1970-01-01 12:47:09,-00:03:09,ontime
62634n,1804,Route 18,Southbound,Columbia Park Rd at Marshall Pl,2021-02-02 00:00:00,1970-01-01 12:51:00,1970-01-01 12:51:59,-00:00:59,ontime
62634n,1804R,Route 18,Northbound,Hamilton St at 38th St,2021-02-02 00:00:00,1970-01-01 17:13:00,1970-01-01 17:14:57,-00:01:57,ontime
62634n,1804R,Route 18,Northbound,East-West Hwy at Prince George's Mall Ent.,2021-02-02 00:00:00,1970-01-01 17:19:00,1970-01-01 17:20:30,-00:01:30,ontime
62634n,1804R,Route 18,Northbound,23rd Ave at Lewisdale Dr,2021-02-02 00:00:00,1970-01-01 17:27:00,1970-01-01 17:29:40,-00:02:40,ontime
62645n,2102,Route 21,County Courthouse,Brightseat Rd at Maple Ridge Apts #1,2021-02-02 00:00:00,1970-01-01 06:42:00,1970-01-01 06:52:06,-00:10:06,late
62645n,2102,Route 21,County Courthouse,Largo Town Center Station,2021-02-02 00:00:00,1970-01-01 06:52:00,1970-01-01 07:09:02,-00:17:02,late
62645n,2102,Route 21,County Courthouse,Campus Way South at College Station Dr (PGCC),2021-02-02 00:00:00,1970-01-01 06:57:00,1970-01-01 07:18:14,-00:21:14,late
62645n,2102,Route 21,County Courthouse,Largo Rd at Hancock Dr,2021-02-02 00:00:00,1970-01-01 07:08:00,1970-01-01 07:24:05,-00:16:05,late
62645n,2102,Route 21,County Courthouse,Equestrian Center Lot 1,2021-02-02 00:00:00,1970-01-01 07:22:00,1970-01-01 07:33:49,-00:11:49,late
62645n,2102,Route 21,To New Carrollton Station,County Courthouse,2021-02-02 00:00:00,1970-01-01 07:30:00,1970-01-01 07:33:49,-00:03:49,ontime
62645n,2102,Route 21,To New Carrollton Station,Largo Rd at Black Swan Dr,2021-02-02 00:00:00,1970-01-01 07:42:00,1970-01-01 07:44:29,-00:02:29,ontime
62645n,2102,Route 21,To New Carrollton Station,Campus Way South at College Station Dr (PGCC),2021-02-02 00:00:00,1970-01-01 07:52:00,1970-01-01 07:48:18,1970-01-01 00:03:41,early
62645n,2102,Route 21,To New Carrollton Station,Largo Town Center Station,2021-02-02 00:00:00,1970-01-01 08:01:00,1970-01-01 08:08:01,-00:07:01,late
62645n,2102,Route 21,To New Carrollton Station,Brightseat Rd at Opp. Maple Ridge Apts #1,2021-02-02 00:00:00,1970-01-01 08:11:00,1970-01-01 08:15:26,-00:04:26,ontime
62645n,2102,Route 21,To New Carrollton Station,New Carrollton Station - Arrival,2021-02-02 00:00:00,1970-01-01 08:23:00,1970-01-01 08:26:09,-00:03:09,ontime
62645n,2102,Route 21,County Courthouse,New Carrollton Station,2021-02-02 00:00:00,1970-01-01 08:30:00,1970-01-01 08:32:21,-00:02:21,ontime
62645n,2102,Route 21,County Courthouse,Brightseat Rd at Maple Ridge Apts #1,2021-02-02 00:00:00,1970-01-01 08:42:00,1970-01-01 08:47:26,-00:05:26,ontime
62645n,2102,Route 21,County Courthouse,Largo Town Center Station,2021-02-02 00:00:00,1970-01-01 08:52:00,1970-01-01 08:57:21,-00:05:21,ontime
62645n,2102,Route 21,County Courthouse,Campus Way South at College Station Dr (PGCC),2021-02-02 00:00:00,1970-01-01 08:57:00,1970-01-01 09:07:28,-00:10:28,late
62645n,2102,Route 21,County Courthouse,Largo Rd at Hancock Dr,2021-02-02 00:00:00,1970-01-01 09:08:00,1970-01-01 09:12:07,-00:04:07,ontime
62645n,2102,Route 21,County Courthouse,Equestrian Center Lot 1,2021-02-02 00:00:00,1970-01-01 09:22:00,1970-01-01 09:20:22,1970-01-01 00:01:37,early
62645n,2102,Route 21,To New Carrollton Station,County Courthouse,2021-02-02 00:00:00,1970-01-01 09:30:00,1970-01-01 09:35:36,-00:05:36,ontime
62645n,2102,Route 21,To New Carrollton Station,Largo Rd at Black Swan Dr,2021-02-02 00:00:00,1970-01-01 09:42:00,1970-01-01 09:48:58,-00:06:58,ontime
62645n,2102,Route 21,To New Carrollton Station,Campus Way South at College Station Dr (PGCC),2021-02-02 00:00:00,1970-01-01 09:52:00,1970-01-01 09:53:55,-00:01:55,ontime
62645n,2102,Route 21,To New Carrollton Station,Largo Town Center Station,2021-02-02 00:00:00,1970-01-01 10:01:00,1970-01-01 10:03:22,-00:02:22,ontime
62645n,2102,Route 21,To New Carrollton Station,Brightseat Rd at Opp. Maple Ridge Apts #1,2021-02-02 00:00:00,1970-01-01 10:11:00,1970-01-01 10:12:37,-00:01:37,ontime
62645n,1806R,Route 18,Southbound,Addison Rd Metrorail - Arrival,2021-02-02 00:00:00,1970-01-01 17:04:00,1970-01-01 17:05:12,-00:01:12,ontime
62645n,1806R,Route 18,Northbound,23rd Ave at Lewisdale Dr,2021-02-02 00:00:00,1970-01-01 18:27:00,1970-01-01 18:32:28,-00:05:28,ontime
62645n,1806R,Route 18,Northbound,Takoma Langley Park Transit Center Bus Bay B (hidden arrival),2021-02-02 00:00:00,1970-01-01 18:35:00,1970-01-01 18:46:01,-00:11:01,late
62646n,1803,Route 18,Northbound,Columbia Park Rd at Marshall Pl,2021-02-02 00:00:00,1970-01-01 07:14:00,1970-01-01 07:21:58,-00:07:58,late
62646n,1803,Route 18,Northbound,Cheverly Metrorail Station Bay D,2021-02-02 00:00:00,1970-01-01 07:21:00,1970-01-01 07:26:35,-00:05:35,ontime
62646n,1803,Route 18,Northbound,Bladensburg Rd at 38th St,2021-02-02 00:00:00,1970-01-01 07:37:00,1970-01-01 07:40:05,-00:03:05,ontime
62646n,1803,Route 18,Northbound,Hamilton St at 38th St,2021-02-02 00:00:00,1970-01-01 07:43:00,1970-01-01 07:45:12,-00:02:12,ontime
62646n,1803,Route 18,Northbound,East-West Hwy at Prince George's Mall Ent.,2021-02-02 00:00:00,1970-01-01 07:49:00,1970-01-01 07:50:33,-00:01:33,ontime
62646n,1803,Route 18,Northbound,23rd Ave at Lewisdale Dr,2021-02-02 00:00:00,1970-01-01 07:57:00,1970-01-01 07:56:00,1970-01-01 00:00:59,early
62646n,1803,Route 18,Northbound,Takoma Langley Park Transit Center Bus Bay B (hidden arrival),2021-02-02 00:00:00,1970-01-01 08:05:00,1970-01-01 08:02:30,1970-01-01 00:02:29,early
62646n,1803,Route 18,Southbound,Takoma Langley Park Transit Center Bus Bay B,2021-02-02 00:00:00,1970-01-01 08:30:00,1970-01-01 08:38:50,-00:08:50,late
62646n,1803,Route 18,Southbound,23rd Ave at Lewisdale Dr,2021-02-02 00:00:00,1970-01-01 08:37:00,1970-01-01 08:44:25,-00:07:25,late
62646n,1803,Route 18,Southbound,PG Plaza,2021-02-02 00:00:00,1970-01-01 08:45:00,1970-01-01 08:50:31,-00:05:31,ontime
62646n,1803,Route 18,Southbound,Hamilton St at 38th St,2021-02-02 00:00:00,1970-01-01 08:52:00,1970-01-01 08:54:53,-00:02:53,ontime
62646n,1803,Route 18,Southbound,Bladensburg Rd at 38th St,2021-02-02 00:00:00,1970-01-01 08:59:00,1970-01-01 09:00:50,-00:01:50,ontime
62646n,1803,Route 18,Southbound,Cheverly Metrorail Station Bay D,2021-02-02 00:00:00,1970-01-01 09:14:00,1970-01-01 09:11:48,1970-01-01 00:02:12,early
62646n,1803,Route 18,Southbound,Columbia Park Rd at Marshall Pl,2021-02-02 00:00:00,1970-01-01 09:21:00,1970-01-01 09:15:56,1970-01-01 00:05:03,early
62646n,1803,Route 18,Southbound,Addison Rd Metrorail - Arrival,2021-02-02 00:00:00,1970-01-01 09:34:00,1970-01-01 09:26:07,1970-01-01 00:07:52,early
62646n,1803,Route 18,Southbound,Addison Rd Metrorail - Arrival,2021-02-02 00:00:00,1970-01-01 09:34:00,1970-01-01 10:06:38,-00:32:38,late
62646n,1803,Route 18,Northbound,Addison Rd Metrorail Station,2021-02-02 00:00:00,1970-01-01 10:00:00,1970-01-01 10:06:57,-00:06:57,ontime
62646n,1803,Route 18,Northbound,Columbia Park Rd at Marshall Pl,2021-02-02 00:00:00,1970-01-01 10:14:00,1970-01-01 10:17:48,-00:03:48,ontime
